,metric,value,step
178,Loss/Contrast,6.681169509887695,86904.0
179,Loss/Contrast,6.678201675415039,86905.0
180,Loss/Contrast,6.639217376708984,86906.0
181,Loss/Contrast,6.671802520751953,86907.0
182,Loss/Contrast,6.647137641906738,86908.0
183,Loss/Contrast,6.637469291687012,86909.0
184,Loss/Contrast,6.631215572357178,86910.0
185,Loss/Contrast,6.65137243270874,86911.0
186,Loss/Contrast,6.698917388916016,86912.0
187,Loss/Contrast,6.650680065155029,86913.0
188,Loss/Contrast,6.666013240814209,86915.0
189,Loss/Contrast,6.627267360687256,86916.0
190,Loss/Contrast,6.717966079711914,86918.0
191,Loss/Contrast,6.587465763092041,86921.0
192,Loss/Contrast,6.6629319190979,86922.0
193,Loss/Contrast,6.749868392944336,86924.0
194,Loss/Contrast,6.71057653427124,86925.0
195,Loss/Contrast,6.7247161865234375,86926.0
196,Loss/Contrast,6.6898088455200195,86927.0
197,Loss/Contrast,6.800997734069824,86928.0
198,Loss/Contrast,6.642765045166016,86929.0
199,Loss/Contrast,6.692079067230225,86930.0
200,Loss/Contrast,6.70167875289917,86931.0
201,Loss/Contrast,6.7272629737854,86933.0
202,Loss/Contrast,6.754533767700195,86934.0
203,Loss/Contrast,6.690582275390625,86935.0
204,Loss/Contrast,6.676642894744873,86936.0
205,Loss/Contrast,6.7019362449646,86937.0
206,Loss/Contrast,6.768761157989502,86938.0
207,Loss/Contrast,6.674899101257324,86940.0
208,Loss/Contrast,6.691064834594727,86941.0
209,Loss/Contrast,6.613775730133057,86942.0
210,Loss/Contrast,6.604887008666992,86944.0
211,Loss/Contrast,6.680753707885742,86945.0
212,Loss/Contrast,6.679659366607666,86947.0
213,Loss/Contrast,6.687918663024902,86948.0
214,Loss/Contrast,6.677266597747803,86949.0
215,Loss/Contrast,6.673903942108154,86950.0
216,Loss/Contrast,6.73188591003418,86952.0
217,Loss/Contrast,6.664102077484131,86953.0
218,Loss/Contrast,6.657774448394775,86955.0
219,Loss/Contrast,6.6876702308654785,86957.0
220,Loss/Contrast,6.689844608306885,86958.0
221,Loss/Contrast,6.734806537628174,86959.0
222,Loss/Contrast,6.671422004699707,86960.0
223,Loss/Contrast,6.685524940490723,86961.0
224,Loss/Contrast,6.638352394104004,86963.0
225,Loss/Contrast,6.778402328491211,86964.0
226,Loss/Contrast,6.657538414001465,86965.0
227,Loss/Contrast,6.703590393066406,86966.0
228,Loss/Contrast,6.6586833000183105,86968.0
229,Loss/Contrast,6.677369117736816,86969.0
230,Loss/Contrast,6.81014347076416,86970.0
231,Loss/Contrast,6.589848041534424,86973.0
232,Loss/Contrast,6.69500732421875,86974.0
233,Loss/Contrast,6.652606964111328,86976.0
234,Loss/Contrast,6.685613632202148,86977.0
235,Loss/Contrast,6.66296911239624,86979.0
236,Loss/Contrast,6.643659591674805,86980.0
237,Loss/Contrast,6.6604437828063965,86981.0
238,Loss/Contrast,6.6161651611328125,86982.0
239,Loss/Contrast,6.604113578796387,86983.0
240,Loss/Contrast,6.6489152908325195,86984.0
241,Loss/Contrast,6.653415203094482,86985.0
242,Loss/Contrast,6.643892765045166,86986.0
243,Loss/Contrast,6.659204006195068,86987.0
244,Loss/Contrast,6.698119163513184,86988.0
245,Loss/Contrast,6.6687517166137695,86989.0
246,Loss/Contrast,6.621389389038086,86990.0
247,Loss/Contrast,6.649448871612549,86991.0
248,Loss/Contrast,6.691423416137695,86992.0
249,Loss/Contrast,6.679228782653809,86993.0
250,Loss/Contrast,6.673387050628662,86994.0
251,Loss/Contrast,6.6262712478637695,86995.0
252,Loss/Contrast,6.680741786956787,86996.0
253,Loss/Contrast,6.67164421081543,86997.0
254,Loss/Contrast,6.714993953704834,86998.0
255,Loss/Contrast,6.717569351196289,86999.0
256,Loss/Contrast,6.663472652435303,87000.0
257,Loss/Contrast,6.647469520568848,87001.0
258,Loss/Contrast,6.634566307067871,87002.0
259,Loss/Contrast,6.594563007354736,87005.0
260,Loss/Contrast,6.596843242645264,87006.0
261,Loss/Contrast,6.639147758483887,87008.0
262,Loss/Contrast,6.679049968719482,87009.0
263,Loss/Contrast,6.662409782409668,87010.0
264,Loss/Contrast,6.602656841278076,87011.0
265,Loss/Contrast,6.603989601135254,87012.0
266,Loss/Contrast,6.644550323486328,87014.0
267,Loss/Contrast,6.663930892944336,87016.0
268,Loss/Contrast,6.616158485412598,87017.0
269,Loss/Contrast,6.6244378089904785,87019.0
270,Loss/Contrast,6.660951137542725,87020.0
271,Loss/Contrast,6.668937683105469,87021.0
272,Loss/Contrast,6.595370292663574,87022.0
273,Loss/Contrast,6.663816928863525,87024.0
274,Loss/Contrast,6.645462989807129,87026.0
275,Loss/Contrast,6.684682846069336,87027.0
276,Loss/Contrast,6.664707660675049,87028.0
277,Loss/Contrast,6.6820526123046875,87029.0
278,Loss/Contrast,6.6352338790893555,87030.0
279,Loss/Contrast,6.601446628570557,87032.0
280,Loss/Contrast,6.657713890075684,87034.0
281,Loss/Contrast,6.621073246002197,87036.0
282,Loss/Contrast,6.62833309173584,87037.0
283,Loss/Contrast,6.624075889587402,87038.0
284,Loss/Contrast,6.654652118682861,87043.0
285,Loss/Contrast,6.705082416534424,87044.0
286,Loss/Contrast,6.5244669914245605,87045.0
287,Loss/Contrast,6.633429050445557,87046.0
288,Loss/Contrast,6.661635398864746,87047.0
289,Loss/Contrast,6.654381275177002,87048.0
290,Loss/Contrast,6.589476108551025,87049.0
291,Loss/Contrast,6.63356351852417,87050.0
292,Loss/Contrast,6.632534980773926,87051.0
293,Loss/Contrast,6.581241130828857,87052.0
294,Loss/Contrast,6.6464524269104,87053.0
295,Loss/Contrast,6.637563705444336,87054.0
296,Loss/Contrast,6.6192626953125,87055.0
297,Loss/Contrast,6.616635799407959,87056.0
298,Loss/Contrast,6.626224040985107,87057.0
299,Loss/Contrast,6.632835388183594,87059.0
300,Loss/Contrast,6.555833339691162,87060.0
301,Loss/Contrast,6.738253593444824,87061.0
302,Loss/Contrast,6.677628517150879,87063.0
303,Loss/Contrast,6.626140117645264,87064.0
304,Loss/Contrast,6.658853530883789,87066.0
305,Loss/Contrast,6.635498046875,87067.0
306,Loss/Contrast,6.685515403747559,87068.0
307,Loss/Contrast,6.684751987457275,87069.0
308,Loss/Contrast,6.655245780944824,87070.0
309,Loss/Contrast,6.627340793609619,87072.0
310,Loss/Contrast,6.674219608306885,87073.0
311,Loss/Contrast,6.616209983825684,87074.0
312,Loss/Contrast,6.642927646636963,87075.0
313,Loss/Contrast,6.643341541290283,87076.0
314,Loss/Contrast,6.630560398101807,87077.0
315,Loss/Contrast,6.6982831954956055,87079.0
316,Loss/Contrast,6.621845245361328,87080.0
317,Loss/Contrast,6.633176803588867,87081.0
318,Loss/Contrast,6.722269058227539,87082.0
319,Loss/Contrast,6.678285598754883,87083.0
320,Loss/Contrast,6.803523063659668,87085.0
321,Loss/Contrast,6.666962623596191,87087.0
322,Loss/Contrast,6.737799167633057,87089.0
323,Loss/Contrast,6.629160404205322,87090.0
324,Loss/Contrast,6.655903339385986,87092.0
325,Loss/Contrast,6.656792163848877,87094.0
326,Loss/Contrast,6.609888553619385,87095.0
327,Loss/Contrast,6.656679630279541,87098.0
328,Loss/Contrast,6.657081127166748,87099.0
329,Loss/Contrast,6.761634826660156,87100.0
330,Loss/Contrast,6.6416425704956055,87101.0
331,Loss/Contrast,6.656116008758545,87102.0
332,Loss/Contrast,6.636266231536865,87105.0
333,Loss/Contrast,6.588467121124268,87106.0
334,Loss/Contrast,6.658544540405273,87109.0
335,Loss/Contrast,6.684682369232178,87110.0
336,Loss/Contrast,6.713750839233398,87111.0
337,Loss/Contrast,6.631775856018066,87112.0
338,Loss/Contrast,6.6043620109558105,87114.0
339,Loss/Contrast,6.67051362991333,87118.0
340,Loss/Contrast,6.646369457244873,87119.0
341,Loss/Contrast,6.6587018966674805,87120.0
342,Loss/Contrast,6.626972198486328,87121.0
343,Loss/Contrast,6.670474052429199,87122.0
344,Loss/Contrast,6.6752095222473145,87123.0
345,Loss/Contrast,6.64740514755249,87124.0
346,Loss/Contrast,6.688140392303467,87125.0
347,Loss/Contrast,6.688962936401367,87127.0
348,Loss/Contrast,6.661619186401367,87132.0
349,Loss/Contrast,6.637941837310791,87133.0
350,Loss/Contrast,6.687467098236084,87134.0
351,Loss/Contrast,6.676881313323975,87135.0
352,Loss/Contrast,6.697327136993408,87136.0
353,Loss/Contrast,6.683933734893799,87139.0
354,Loss/Contrast,6.679269313812256,87140.0
355,Loss/Contrast,6.683416366577148,87141.0
356,Loss/Contrast,6.689522743225098,87144.0
357,Loss/Contrast,6.62924337387085,87145.0
358,Loss/Contrast,6.664676189422607,87146.0
359,Loss/Contrast,6.6604509353637695,87148.0
360,Loss/Contrast,6.66016149520874,87149.0
361,Loss/Contrast,6.662230491638184,87150.0
362,Loss/Contrast,6.672782897949219,87151.0
363,Loss/Contrast,6.697526931762695,87152.0
364,Loss/Contrast,6.64214563369751,87153.0
365,Loss/Contrast,6.652900218963623,87155.0
366,Loss/Contrast,6.681074142456055,87156.0
