,metric,value,step
272,Loss/Contrast,4.08287239074707,3779.0
273,Loss/Contrast,3.6553502082824707,3783.0
3114,Loss/Contrast,3.882488965988159,3783.0
274,Loss/Contrast,3.5194554328918457,3789.0
275,Loss/Contrast,3.7424776554107666,3794.0
276,Loss/Contrast,3.2180655002593994,3809.0
277,Loss/Contrast,3.532986640930176,3812.0
278,Loss/Contrast,4.137216091156006,3817.0
3115,Loss/Contrast,3.4530107975006104,3819.0
3116,Loss/Contrast,3.6217801570892334,3823.0
3117,Loss/Contrast,3.691728353500366,3831.0
279,Loss/Contrast,3.964536666870117,3852.0
280,Loss/Contrast,3.3241255283355713,3861.0
3118,Loss/Contrast,4.128369331359863,3869.0
3119,Loss/Contrast,3.475358247756958,3881.0
3120,Loss/Contrast,4.104820728302002,3887.0
3121,Loss/Contrast,3.9775307178497314,3889.0
3122,Loss/Contrast,3.8994789123535156,3891.0
3123,Loss/Contrast,3.522139072418213,3910.0
3124,Loss/Contrast,3.646088123321533,3915.0
281,Loss/Contrast,4.088525295257568,3921.0
282,Loss/Contrast,3.576122760772705,3923.0
283,Loss/Contrast,3.6337571144104004,3929.0
284,Loss/Contrast,3.500922918319702,3930.0
285,Loss/Contrast,3.4549763202667236,3931.0
286,Loss/Contrast,3.8295459747314453,3935.0
3125,Loss/Contrast,3.484710216522217,3938.0
287,Loss/Contrast,3.2402472496032715,3945.0
3126,Loss/Contrast,4.042995452880859,3958.0
3127,Loss/Contrast,3.3325376510620117,3963.0
3128,Loss/Contrast,3.784976005554199,3967.0
288,Loss/Contrast,3.7557380199432373,3980.0
3129,Loss/Contrast,3.8186004161834717,3987.0
289,Loss/Contrast,3.587618827819824,3989.0
3130,Loss/Contrast,3.7639729976654053,3994.0
290,Loss/Contrast,3.724149703979492,3997.0
3131,Loss/Contrast,4.057205677032471,3997.0
3132,Loss/Contrast,3.4988903999328613,4000.0
3133,Loss/Contrast,3.6585655212402344,4001.0
3134,Loss/Contrast,3.595421075820923,4005.0
3135,Loss/Contrast,3.4679222106933594,4006.0
3136,Loss/Contrast,3.4392924308776855,4010.0
3137,Loss/Contrast,3.6563467979431152,4012.0
291,Loss/Contrast,3.639723062515259,4030.0
3138,Loss/Contrast,4.215771198272705,4046.0
292,Loss/Contrast,3.7863311767578125,4049.0
293,Loss/Contrast,4.089443683624268,4052.0
294,Loss/Contrast,3.9394707679748535,4058.0
3139,Loss/Contrast,3.6145222187042236,4058.0
295,Loss/Contrast,3.895749807357788,4060.0
3140,Loss/Contrast,3.7727949619293213,4065.0
3141,Loss/Contrast,3.7681164741516113,4071.0
3142,Loss/Contrast,3.9616801738739014,4077.0
296,Loss/Contrast,3.9815449714660645,4079.0
3143,Loss/Contrast,3.753833770751953,4084.0
297,Loss/Contrast,3.6396830081939697,4086.0
298,Loss/Contrast,3.1895227432250977,4094.0
3144,Loss/Contrast,4.108035087585449,4104.0
299,Loss/Contrast,3.938432216644287,4113.0
3145,Loss/Contrast,3.8455870151519775,4121.0
3146,Loss/Contrast,4.086254596710205,4135.0
300,Loss/Contrast,3.9782004356384277,4137.0
301,Loss/Contrast,3.762787342071533,4153.0
3147,Loss/Contrast,3.754993438720703,4155.0
3148,Loss/Contrast,4.053488731384277,4158.0
3149,Loss/Contrast,3.76556396484375,4169.0
302,Loss/Contrast,3.7566542625427246,4173.0
303,Loss/Contrast,3.63393497467041,4187.0
